EmployeeID,FirstName,Department,JobRole,Age,Gender,MaritalStatus,Education,State,City,HireDate,TerminationDate,Attrition,MonthlySalary,AnnualSalary,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHomeKM,NumCompaniesWorked,TrainingHoursLastYear
113208,Employee113208,Lab Services,Lab Technician,31,Female,Divorced,Associate Degree,NJ,Jersey City,2019-04-18,,No,4875.0,58500.0,2,2.0,2,No,2.4,1,2
109553,Employee109553,Pharmacy,Pharmacist,38,Female,Single,High School,NY,Syracuse,2023-09-04,,No,6583.33,79000.0,4,2.0,4,No,17.1,1,45
113832,Employee113832,Finance,Accountant,33,Male,Married,Bachelor's Degree,CT,Stamford,2015-07-02,,No,5366.67,64400.0,5,2.0,3,Yes,1.0,0,28
107509,Employee107509,Facilities,Custodian,35,Female,Married,Associate Degree,NJ,Jersey City,2021-08-30,,No,5041.67,60500.0,5,3.0,3,No,2.4,3,10
111382,Employee111382,Pharmacy,Pharmacy Technician,28,Female,Married,Associate Degree,NJ,Jersey City,2017-07-04,,No,5158.33,61900.0,2,3.0,3,Yes,4.7,5,38
112099,Employee112099,Finance,Financial Analyst,40,Female,Married,Bachelor's Degree,CT,Hartford,2025-12-19,,No,7208.33,86500.0,4,4.0,1,No,19.6,1,26
104237,Employee104237,Radiology,Radiologist,46,Female,Married,Master's Degree,PA,Pittsburgh,2017-06-27,,No,11291.67,135500.0,2,2.0,3,No,7.3,2,8
101412,Employee101412,Radiology,Radiologic Technologist,50,Female,Single,Bachelor's Degree,PA,Allentown,2021-05-16,,No,6383.33,76600.0,4,1.0,4,No,11.1,2,33
104966,Employee104966,Facilities,Maintenance Tech,51,Female,Divorced,Bachelor's Degree,CT,New Haven,2022-04-30,,No,4766.67,57200.0,4,1.0,4,No,26.9,2,30
110996,Employee110996,Patient Support,Patient Coordinator,28,Male,Single,Bachelor's Degree,MA,Springfield,2016-08-17,,No,4975.0,59700.0,3,4.0,1,No,30.9,4,6
111433,Employee111433,Facilities,Facilities Manager,21,Male,Single,Bachelor's Degree,NJ,Jersey City,2023-03-04,,No,9616.67,115400.0,5,2.0,3,No,31.8,3,0
106166,Employee106166,IT,Network Engineer,43,Male,Married,Master's Degree,PA,Philadelphia,2015-07-21,,No,7325.0,87900.0,1,3.0,3,Yes,13.3,1,24
104914,Employee104914,IT,Network Engineer,40,Male,Single,High School,MA,Boston,2022-01-21,,No,5533.33,66400.0,4,2.0,3,No,,2,8
104501,Employee104501,Surgery,Surgical Tech,37,Female,Divorced,Master's Degree,CT,New Haven,2022-10-20,2025-01-06,Yes,5066.67,60800.0,5,3.0,4,Yes,2.7,2,15
114209,Employee114209,Patient Support,Intake Specialist,33,Female,Single,Bachelor's Degree,NJ,Jersey City,2022-12-19,2024-12-18,Yes,8125.0,97500.0,2,3.0,2,No,5.2,0,18
102637,Employee102637,IT,Systems Analyst,47,Female,Single,Bachelor's Degree,CT,Stamford,2023-09-24,,No,6391.67,76700.0,4,1.0,3,No,11.7,2,52
100998,Employee100998,Human Resources,HR Generalist,22,Female,Divorced,High School,NJ,Newark,2022-05-21,2023-06-04,Yes,4475.0,53700.0,2,3.0,3,No,9.2,2,27
111102,Employee111102,Surgery,Surgical Tech,31,Non-Binary,Divorced,Master's Degree,NJ,Trenton,2016-02-02,2019-02-17,Yes,5750.0,69000.0,4,3.0,2,Yes,15.2,1,60
102038,Employee102038,Administration,Office Manager,33,Female,Divorced,Bachelor's Degree,NY,Syracuse,2025-11-28,,No,10800.0,129600.0,2,5.0,3,No,1.2,2,36
100066,Employee100066,Finance,Accountant,33,Male,Divorced,Bachelor's Degree,CT,Stamford,2017-04-28,2022-04-22,Yes,5033.33,60400.0,4,2.0,3,No,18.8,4,21
107667,Employee107667,Patient Support,Intake Specialist,48,Male,Divorced,Bachelor's Degree,NJ,Trenton,2014-07-12,,No,8816.67,105800.0,3,2.0,2,Yes,21.7,2,26
103186,Employee103186,Patient Support,Patient Coordinator,51,Male,Single,Master's Degree,MA,Springfield,2016-08-12,,No,5641.67,67700.0,3,1.0,3,No,16.9,0,12
110590,Employee110590,Nursing,Nurse Practitioner,21,Female,Single,Master's Degree,PA,Philadelphia,2014-09-08,,No,8791.67,105500.0,3,1.0,2,No,5.8,5,15
102258,Employee102258,EMERGENCY,ER Physician,38,Female,Married,Master's Degree,NJ,Newark,2024-07-28,2025-04-06,Yes,10683.33,128200.0,2,1.0,3,No,35.0,5,30
109037,Employee109037,Surgery,Surgeon,48,Female,Single,Doctorate,PA,Philadelphia,2022-05-02,,No,12091.67,145100.0,1,2.0,3,No,10.3,3,15
110788,Employee110788,IT,Network Engineer,34,Male,Divorced,Bachelor's Degree,PA,Pittsburgh,2019-09-15,2024-06-26,Yes,6166.67,74000.0,3,2.0,2,Yes,16.7,1,41
102131,Employee102131,Nursing,Charge Nurse,38,Male,,,CT,New Haven,2022-01-10,2022-07-28,Yes,8400.0,100800.0,3,,2,Yes,,2,37
114426,Employee114426,Surgery,Surgical Tech,21,Female,Single,Bachelor's Degree,PA,Allentown,2014-06-10,,No,5875.0,70500.0,4,3.0,3,No,5.8,5,48
106885,Employee106885,Human Resources,HR Generalist,46,Female,Divorced,Bachelor's Degree,NJ,Newark,2015-11-20,,No,5416.67,65000.0,2,3.0,3,No,2.9,1,37
105299,Employee105299,Finance,Billing Specialist,37,Male,Married,Master's Degree,PA,Philadelphia,2020-05-22,,No,8666.67,104000.0,3,2.0,3,No,4.8,4,56
111217,Employee111217,Finance,Billing Specialist,32,Female,,,NY,Rochester,2020-01-30,,No,8158.33,97900.0,3,,3,No,,1,37
103304,Employee103304,Nursing,Nurse Practitioner,42,Female,Divorced,Bachelor's Degree,NJ,Trenton,2016-06-12,2019-10-16,Yes,7741.67,92900.0,3,1.0,2,No,21.0,2,36
105032,Employee105032,Pharmacy,Pharmacist,23,Female,Single,Bachelor's Degree,CT,New Haven,2014-05-24,2022-10-12,Yes,7800.0,93600.0,1,4.0,2,Yes,12.1,7,20
106152,Employee106152,Nursing,Staff Nurse,50,Female,Single,Master's Degree,MA,Springfield,2016-07-21,,No,6808.33,81700.0,2,2.0,2,Yes,5.7,2,22
103434,Employee103434,Finance,Accountant,32,Female,Married,High School,NY,Albany,2015-03-26,,No,4891.67,58700.0,4,3.0,3,No,20.6,2,27
101129,Employee101129,Radiology,Imaging Specialist,21,Female,Single,Master's Degree,PA,Allentown,2017-03-09,,No,7983.33,95800.0,2,4.0,2,Yes,12.3,0,24
107570,Employee107570,Lab Services,Lab Manager,45,Female,Married,Bachelor's Degree,MA,Springfield,2021-03-01,,No,10708.33,128500.0,3,2.0,3,No,24.1,1,27
102978,Employee102978,Radiology,Radiologic Technologist,41,Female,Single,High School,MA,Boston,2017-10-24,,No,6241.67,74900.0,3,2.0,3,No,16.2,2,22
108812,Employee108812,Patient Support,Patient Coordinator,46,Female,Divorced,Associate Degree,NJ,Jersey City,2022-05-02,,No,4150.0,49800.0,3,2.0,3,Yes,1.0,0,13
105636,Employee105636,Facilities,Maintenance Tech,36,Male,Married,Bachelor's Degree,NY,Albany,2023-02-07,,No,4783.33,57400.0,4,2.0,3,No,35.6,2,28
105352,Employee105352,Radiology,Imaging Specialist,44,Female,Divorced,Bachelor's Degree,NY,Rochester,2018-10-28,2024-01-04,Yes,7333.33,88000.0,2,2.0,3,No,2.3,2,38
111646,Employee111646,Human Resources,Recruiter,30,Female,Divorced,Bachelor's Degree,NY,Syracuse,2023-11-24,,No,4658.33,55900.0,4,5.0,3,Yes,23.3,2,24
102991,Employee102991,Patient Support,Patient Coordinator,42,Female,Single,Master's Degree,PA,Allentown,2022-03-03,,No,6033.33,72400.0,3,4.0,2,Yes,29.2,1,44
110728,Employee110728,Emergency,ER Physician,37,Female,Divorced,Bachelor's Degree,CT,Stamford,2025-03-17,,No,10166.67,122000.0,3,4.0,4,No,18.9,5,24
101190,Employee101190,Administration,Admin Assistant,50,Female,Single,High School,MA,Worcester,2014-05-09,,No,4575.0,54900.0,1,4.0,3,No,3.0,3,40
107825,Employee107825,Human Resources,HR Generalist,26,Female,Divorced,High School,NJ,Trenton,2022-08-14,,No,5116.67,61400.0,2,1.0,2,No,2.9,2,56
104123,Employee104123,Nursing,Charge Nurse,40,Male,Divorced,Associate Degree,PA,Allentown,2015-12-27,,No,7100.0,85200.0,3,2.0,2,No,1.0,2,49
106494,Employee106494,Surgery,Surgical Tech,39,Non-Binary,Married,Master's Degree,MA,Boston,2020-05-07,,No,5300.0,63600.0,3,3.0,2,No,3.9,1,19
107342,Employee107342,Patient Support,Patient Coordinator,53,Female,Divorced,Master's Degree,CT,Hartford,2020-05-18,2022-11-18,Yes,6100.0,73200.0,2,2.0,3,No,1.0,2,9
110264,Employee110264,Patient Support,Case Manager,41,Female,Divorced,Bachelor's Degree,PA,Philadelphia,2015-07-08,,No,10575.0,126900.0,3,1.0,2,No,3.7,0,23
112410,Employee112410,Patient Support,Patient Coordinator,50,Female,Married,Associate Degree,PA,Allentown,2015-06-01,,No,4575.0,54900.0,3,2.0,5,No,1.0,3,23
113991,Employee113991,Finance,Financial Analyst,45,Female,Married,Doctorate,NY,Syracuse,2020-06-30,,No,9400.0,112800.0,2,3.0,3,Yes,18.4,0,27
103369,Employee103369,Lab Services,Lab Technician,34,Male,Single,Associate Degree,NJ,Newark,2017-07-13,,No,4700.0,56400.0,2,2.0,4,No,1.8,4,2
100739,Employee100739,Human Resources,HR Generalist,28,Female,Divorced,Doctorate,NY,Rochester,2021-01-18,,No,6550.0,78600.0,4,3.0,3,No,2.8,1,17
101787,Employee101787,Surgery,Surgical Tech,33,Female,Divorced,Master's Degree,NJ,Jersey City,2025-12-04,,No,4883.33,58600.0,1,1.0,4,No,4.7,3,20
113478,Employee113478,IT,Systems Analyst,41,Female,Divorced,Associate Degree,MA,Boston,2024-03-27,,No,6691.67,80300.0,2,2.0,2,No,8.4,2,17
100930,Employee100930,Emergency,Paramedic,23,Female,Married,Master's Degree,MA,Worcester,2018-03-21,,No,6541.67,78500.0,2,3.0,3,No,11.9,3,39
103845,Employee103845,Patient Support,Patient Coordinator,34,Female,Single,Bachelor's Degree,NJ,Newark,2025-09-02,,No,4666.67,56000.0,4,4.0,3,No,7.2,4,52
110924,Employee110924,Nursing,ICU Nurse,51,Male,Single,Master's Degree,MA,Boston,2024-08-05,,No,6941.67,83300.0,4,3.0,3,No,6.8,2,46
111792,Employee111792,FINANCE,Financial Analyst,27,Male,Single,Associate Degree,NY,Syracuse,2021-03-22,,No,7158.33,85900.0,3,3.0,3,No,1.0,4,69
102596,Employee102596,Surgery,Surgeon,39,Female,Married,Bachelor's Degree,CT,Stamford,2015-09-24,,No,11108.33,133300.0,4,3.0,2,No,18.5,1,0
101290,Employee101290,Patient Support,Patient Coordinator,53,Female,Single,Bachelor's Degree,CT,Hartford,2016-12-02,,No,5433.33,65200.0,3,2.0,2,No,1.0,3,2
103788,Employee103788,IT,IT Support,26,Female,Divorced,Bachelor's Degree,PA,Pittsburgh,2025-11-24,,No,4383.33,52600.0,2,1.0,2,No,23.9,2,13
100676,Employee100676,Human Resources,HR Generalist,29,Male,Single,Bachelor's Degree,CT,Stamford,2020-02-23,,No,5533.33,66400.0,3,1.0,3,No,11.3,1,22
111840,Employee111840,Nursing,Charge Nurse,21,Male,Divorced,Bachelor's Degree,CT,Stamford,2018-08-01,,No,7558.33,90700.0,4,2.0,3,No,6.8,0,18
100101,Employee100101,Surgery,Anesthesiologist,43,Male,Single,High School,PA,Pittsburgh,2018-08-22,,No,10750.0,129000.0,2,2.0,2,Yes,8.8,0,9
103072,Employee103072,Emergency,ER Nurse,29,Non-Binary,Single,Associate Degree,CT,New Haven,2023-07-24,,No,6266.67,75200.0,3,1.0,2,No,1.0,2,9
104516,Employee104516,Nursing,Charge Nurse,42,Female,Divorced,Bachelor's Degree,NY,Albany,2016-01-30,,No,8058.33,96700.0,3,2.0,2,No,1.0,1,26
108589,Employee108589,Pharmacy,Pharmacist,38,female,Married,Master's Degree,NJ,Newark,2015-06-13,2023-12-25,Yes,8925.0,107100.0,2,3.0,2,Yes,1.3,3,33
105117,Employee105117,Facilities,Custodian,36,Female,Divorced,Bachelor's Degree,NJ,Newark,2023-03-01,2025-06-27,Yes,4333.33,52000.0,1,2.0,2,No,8.7,3,60
111144,Employee111144,PATIENT SUPPORT,Intake Specialist,37,Male,Married,High School,NJ,Newark,2022-05-30,,No,6508.33,78100.0,2,3.0,3,Yes,8.7,2,30
107267,Employee107267,Pharmacy,Pharmacy Technician,45,Male,Married,High School,NJ,Newark,2014-01-25,,No,5391.67,64700.0,3,4.0,3,No,3.5,3,30
107483,Employee107483,Facilities,Facilities Manager,41,Female,Married,Bachelor's Degree,CT,Stamford,2025-03-02,,No,10141.67,121700.0,5,3.0,1,Yes,10.9,1,16
105332,Employee105332,IT,Systems Analyst,35,Male,Married,Associate Degree,PA,Philadelphia,2019-07-01,,No,6916.67,83000.0,4,2.0,3,Yes,12.3,6,17
100159,Employee100159,Patient Support,Intake Specialist,49,Male,Married,Associate Degree,CT,Stamford,2014-10-28,,No,7308.33,87700.0,2,3.0,3,Yes,16.8,5,38
105363,Employee105363,Administration,Admin Assistant,31,Male,Married,Bachelor's Degree,CT,Hartford,2015-07-05,,No,5125.0,61500.0,2,1.0,2,No,9.1,2,32
114317,Employee114317,IT,IT Support,37,Female,Single,Master's Degree,NJ,Jersey City,2018-03-09,2019-10-15,Yes,5050.0,60600.0,2,3.0,1,No,16.0,6,19
106503,Employee106503,Pharmacy,Pharmacy Technician,35,Male,Married,Associate Degree,NJ,Jersey City,2019-01-07,,No,4658.33,55900.0,4,2.0,2,No,23.3,2,0
102555,Employee102555,Radiology,Imaging Specialist,34,Male,Single,Bachelor's Degree,MA,Springfield,2018-08-14,,No,7025.0,84300.0,3,3.0,3,Yes,3.4,1,20
102261,Employee102261,Nursing,ICU Nurse,24,Female,Divorced,Bachelor's Degree,PA,Pittsburgh,2016-06-06,,No,6841.67,82100.0,3,1.0,3,No,3.5,3,29
106215,Employee106215,Administration,Office Manager,27,Male,Divorced,Associate Degree,NJ,Newark,2022-06-11,,No,9766.67,117200.0,2,2.0,3,No,3.8,5,22
100470,Employee100470,Surgery,Surgeon,49,Male,Married,Master's Degree,CT,New Haven,2019-02-12,,No,11858.33,142300.0,1,3.0,4,Yes,24.6,2,27
108649,Employee108649,Human Resources,Benefits Coordinator,30,Female,Single,Bachelor's Degree,NJ,Trenton,2015-08-19,,No,4825.0,57900.0,4,4.0,3,No,21.1,6,12
100856,Employee100856,Surgery,Surgeon,36,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2019-09-09,,No,10350.0,124200.0,1,1.0,3,No,22.8,1,5
100891,Employee100891,Human Resources,HR Manager,25,Male,Divorced,Associate Degree,NY,Albany,2018-09-23,,No,10658.33,127900.0,4,3.0,2,No,21.4,3,23
104867,Employee104867,Administration,Admin Assistant,66,Male,Single,Associate Degree,NJ,Trenton,2018-01-22,,No,4716.67,56600.0,4,3.0,3,Yes,18.5,2,27
107348,Employee107348,Surgery,Anesthesiologist,39,Male,Single,Master's Degree,NJ,Trenton,2025-05-21,,No,10650.0,127800.0,4,1.0,1,No,14.9,2,27
107584,Employee107584,Nursing,Nurse Practitioner,47,Female,Married,Bachelor's Degree,NJ,Newark,2022-10-21,,No,7875.0,94500.0,4,2.0,2,No,13.1,4,32
103120,Employee103120,Surgery,Anesthesiologist,31,Female,Married,Master's Degree,MA,Boston,2019-11-10,,No,11283.33,135400.0,2,2.0,3,No,5.6,1,0
110226,Employee110226,Surgery,Surgeon,35,Male,Married,Master's Degree,PA,Allentown,2018-05-25,2018-07-24,Yes,11108.33,133300.0,4,3.0,2,No,21.6,4,58
114729,Employee114729,Administration,Admin Assistant,42,Male,Married,Bachelor's Degree,NJ,Newark,2014-01-25,,No,5850.0,70200.0,3,1.0,4,No,9.5,3,53
109264,Employee109264,Facilities,Custodian,44,Male,Divorced,Bachelor's Degree,NY,Rochester,2016-12-13,,No,4458.33,53500.0,3,5.0,3,No,3.8,1,50
105826,Employee105826,Radiology,Imaging Specialist,28,Female,Single,Bachelor's Degree,NY,Syracuse,2021-08-09,,No,7391.67,88700.0,3,3.0,2,No,23.9,1,7
113567,Employee113567,Emergency,ER Nurse,58,Female,Single,Bachelor's Degree,NJ,Jersey City,2016-05-29,,No,6475.0,77700.0,2,3.0,3,No,2.9,3,30
113528,Employee113528,Emergency,Paramedic,42,Male,Divorced,Associate Degree,NY,Syracuse,2020-02-17,,No,3775.0,45300.0,3,3.0,2,No,9.3,2,4
104722,Employee104722,Finance,Accountant,39,Male,Married,Bachelor's Degree,PA,Pittsburgh,2014-07-31,2017-08-16,Yes,6016.67,72200.0,2,2.0,4,Yes,2.1,2,15
103275,Employee103275,Finance,Billing Specialist,50,Female,Divorced,Associate Degree,NJ,Newark,2024-02-20,,No,7150.0,85800.0,5,4.0,2,No,15.2,0,43
114555,Employee114555,Surgery,Surgical Tech,55,Female,Married,Master's Degree,NJ,Newark,2022-01-22,2024-01-28,Yes,4441.67,53300.0,2,3.0,2,Yes,6.0,4,34
111854,Employee111854,Surgery,Anesthesiologist,44,Male,Divorced,Associate Degree,PA,Pittsburgh,2019-06-06,,No,10908.33,130900.0,4,2.0,3,No,1.0,1,0
104269,Employee104269,Administration,Office Manager,23,male,Divorced,Associate Degree,NJ,Jersey City,2016-12-02,,No,10875.0,130500.0,4,2.0,2,Yes,8.5,3,32
110814,Employee110814,IT,Data Analyst,54,Male,Single,Master's Degree,NJ,Jersey City,2021-10-05,,No,8416.67,101000.0,3,3.0,2,Yes,10.3,6,33
102857,Employee102857,Radiology,Imaging Specialist,29,Male,Single,Associate Degree,NJ,Trenton,2024-01-03,2025-09-13,Yes,6991.67,83900.0,3,1.0,2,No,3.2,2,0
114605,Employee114605,Nursing,ICU Nurse,28,Female,Divorced,Doctorate,NY,Rochester,2015-11-18,,No,8108.33,97300.0,4,1.0,2,No,6.1,3,55
108460,Employee108460,Emergency,ER Nurse,45,Female,Married,Associate Degree,NJ,Jersey City,2019-10-09,,No,6058.33,72700.0,4,3.0,3,Yes,1.3,1,45
107944,Employee107944,Facilities,Facilities Manager,51,Female,Married,Associate Degree,NY,Syracuse,2025-12-17,,No,9575.0,114900.0,4,3.0,3,Yes,1.2,1,11
100452,Employee100452,Nursing,Charge Nurse,51,Female,Married,Associate Degree,MA,Worcester,2015-05-11,,No,7300.0,87600.0,3,3.0,3,No,9.8,2,0
106843,Employee106843,Lab Services,Phlebotomist,42,Female,Married,Master's Degree,MA,Springfield,2018-06-09,,No,5658.33,67900.0,2,3.0,1,Yes,1.0,4,18
112731,Employee112731,Administration,Admin Assistant,53,Male,Single,Associate Degree,CT,Hartford,2017-09-14,,No,4500.0,54000.0,2,2.0,2,Yes,35.8,1,24
103529,Employee103529,Finance,Accountant,36,Female,Single,High School,PA,Pittsburgh,2020-04-03,2021-11-04,Yes,3716.67,44600.0,3,3.0,3,No,50.3,1,22
106731,Employee106731,Emergency,ER Physician,27,Female,Married,High School,NY,Syracuse,2018-07-16,,No,10166.67,122000.0,3,4.0,2,No,13.7,2,64
104638,Employee104638,Nursing,Nurse Practitioner,48,Female,Single,Associate Degree,CT,Hartford,2025-07-01,,No,6308.33,75700.0,3,3.0,3,No,29.5,1,13
104286,Employee104286,Facilities,Maintenance Tech,34,Male,Married,High School,PA,Pittsburgh,2015-05-14,,No,5308.33,63700.0,3,1.0,3,No,12.4,2,47
101151,Employee101151,Emergency,Paramedic,36,Female,Married,Bachelor's Degree,MA,Worcester,2019-06-04,2021-10-09,Yes,5050.0,60600.0,2,1.0,3,Yes,37.9,2,42
106138,Employee106138,Nursing,ICU Nurse,39,female,Divorced,Master's Degree,MA,Springfield,2017-09-05,,No,6875.0,82500.0,1,3.0,3,No,2.1,0,8
112332,Employee112332,Finance,Financial Analyst,36,Female,Married,High School,CT,Hartford,2014-03-10,,No,7175.0,86100.0,3,3.0,3,No,5.0,0,43
114512,Employee114512,Lab Services,Lab Manager,55,Male,Married,Bachelor's Degree,MA,Springfield,2015-05-14,,No,10725.0,128700.0,1,1.0,3,No,24.8,2,11
110073,Employee110073,Radiology,Radiologist,50,Non-Binary,Single,Associate Degree,NY,Rochester,2023-09-08,,No,9425.0,113100.0,2,2.0,3,No,5.0,2,36
107958,Employee107958,IT,Data Analyst,39,Male,Divorced,Master's Degree,CT,New Haven,2025-03-21,,No,7000.0,84000.0,4,1.0,2,No,7.9,1,39
105431,Employee105431,Administration,Records Clerk,28,Female,Married,Doctorate,NJ,Trenton,2016-02-01,,No,6625.0,79500.0,1,5.0,3,No,6.2,5,1
109355,Employee109355,Finance,Billing Specialist,54,Female,Married,Bachelor's Degree,NJ,Trenton,2016-11-26,,No,7458.33,89500.0,2,2.0,4,No,2.6,2,13
114670,Employee114670,Radiology,Radiologist,37,Male,Married,Bachelor's Degree,CT,New Haven,2016-04-14,,No,10491.67,125900.0,3,2.0,4,No,7.8,2,36
103023,Employee103023,Radiology,Radiologist,35,Male,Single,Associate Degree,NY,Rochester,2022-09-13,,No,10416.67,125000.0,4,2.0,3,No,1.0,2,17
113091,Employee113091,Pharmacy,Pharmacy Technician,45,male,Divorced,Master's Degree,CT,New Haven,2017-10-09,,No,6550.0,78600.0,4,2.0,3,No,41.9,5,27
100731,Employee100731,IT,IT Support,32,Female,Single,Master's Degree,NY,Albany,2017-02-07,,No,5991.67,71900.0,4,3.0,2,No,15.1,3,21
105619,Employee105619,IT,Data Analyst,31,Female,Married,Associate Degree,NJ,Jersey City,2014-09-02,,No,7591.67,91100.0,3,2.0,3,No,1.5,2,21
107869,Employee107869,Surgery,Surgical Tech,47,Male,Married,Associate Degree,CT,New Haven,2024-11-03,,No,4325.0,51900.0,2,3.0,3,No,2.0,3,17
113536,Employee113536,Patient Support,Patient Coordinator,40,Male,Divorced,Bachelor's Degree,NJ,Jersey City,2021-06-03,,No,4975.0,59700.0,2,5.0,2,Yes,63.9,1,34
110607,Employee110607,Facilities,Custodian,44,Female,Single,Associate Degree,MA,Boston,2020-04-19,,No,4033.33,48400.0,3,3.0,3,Yes,4.5,0,33
106395,Employee106395,Administration,Records Clerk,22,Male,Married,Bachelor's Degree,PA,Pittsburgh,2022-12-08,,No,4608.33,55300.0,3,3.0,2,Yes,37.8,1,11
106579,Employee106579,Emergency,Paramedic,36,Male,Divorced,Bachelor's Degree,NY,Albany,2019-04-30,2020-02-13,Yes,4650.0,55800.0,2,3.0,2,Yes,3.4,3,36
102480,Employee102480,Emergency,Paramedic,29,Male,Single,Bachelor's Degree,NY,Buffalo,2021-01-15,,No,4733.33,56800.0,1,3.0,2,Yes,1.0,0,0
111810,Employee111810,FACILITIES,Custodian,44,Female,Married,Associate Degree,NY,Buffalo,2017-04-23,,No,5625.0,67500.0,4,2.0,2,Yes,22.0,2,29
100405,Employee100405,Surgery,Anesthesiologist,21,Male,Single,Master's Degree,NJ,Newark,2024-09-22,,No,10925.0,131100.0,3,2.0,3,No,1.0,4,28
108985,Employee108985,IT,Network Engineer,39,Male,Married,Master's Degree,CT,New Haven,2024-01-08,,No,6775.0,81300.0,2,4.0,2,No,10.5,4,0
106934,Employee106934,Emergency,ER Nurse,35,Female,Divorced,High School,PA,Pittsburgh,2019-06-25,,No,5500.0,66000.0,3,2.0,3,Yes,15.8,1,42
106020,Employee106020,Human Resources,HR Generalist,47,Male,Single,Associate Degree,NY,Syracuse,2025-07-16,,No,3650.0,43800.0,3,3.0,2,No,7.2,5,24
112280,Employee112280,Finance,Billing Specialist,36,Male,Married,Master's Degree,NY,Rochester,2019-11-08,,No,7708.33,92500.0,3,3.0,3,Yes,8.9,1,24
108891,Employee108891,Surgery,Surgeon,34,Male,Married,Master's Degree,PA,Pittsburgh,2019-07-29,,No,11766.67,141200.0,3,3.0,4,Yes,29.8,5,27
104582,Employee104582,Surgery,Surgical Tech,34,Male,Married,Bachelor's Degree,NY,Rochester,2021-09-03,,No,5025.0,60300.0,2,2.0,3,No,13.6,1,32
102706,Employee102706,Nursing,Nurse Practitioner,21,Male,Single,Associate Degree,PA,Allentown,2021-06-20,,No,7208.33,86500.0,3,4.0,3,Yes,1.2,4,3
104842,Employee104842,Human Resources,HR Generalist,56,Male,Married,Associate Degree,MA,Boston,2024-09-07,,No,4258.33,51100.0,3,2.0,3,No,12.7,2,38
110118,Employee110118,Pharmacy,Pharmacy Technician,35,Female,Single,Master's Degree,NY,Rochester,2017-03-30,2024-01-28,Yes,5591.67,67100.0,2,3.0,3,Yes,7.1,3,17
111264,Employee111264,Pharmacy,Pharmacist,49,Male,Single,Associate Degree,PA,Allentown,2019-10-10,,No,6941.67,83300.0,4,5.0,3,No,23.3,2,67
103340,Employee103340,FACILITIES,Facilities Manager,46,Male,Single,Associate Degree,MA,Boston,2021-04-23,,No,10116.67,121400.0,4,2.0,2,No,4.7,1,5
105398,Employee105398,Patient Support,Case Manager,43,Female,Married,Bachelor's Degree,PA,Allentown,2016-02-04,,No,10991.67,131900.0,2,4.0,3,Yes,7.2,1,23
102837,Employee102837,Human Resources, HR Manager  ,41,female,Single,Bachelor's Degree,MA,Boston,2019-07-04,2020-09-21,Yes,10666.67,128000.0,3,4.0,2,Yes,4.6,1,26
107838,Employee107838,Facilities,Maintenance Tech,21,Male,Single,Doctorate,NJ,Jersey City,2023-11-04,,No,6525.0,78300.0,3,2.0,3,Yes,2.3,2,24
109128,Employee109128,Radiology,Imaging Specialist,24,Male,Married,Bachelor's Degree,MA,Worcester,2015-12-15,,No,7616.67,91400.0,4,4.0,1,No,25.2,0,43
